"","Assay","time_contrast","estimate","SE","df","t.ratio","p","q"
"56","CD58","week52 - week0",-0.0919025974025977,0.0997438863211186,82,-0.921385769015693,0.359551972387654,0.925370007894372
"57","CD58","week52 - week24",0.14717683982684,0.0997438863211186,82,1.47554747719589,0.143895053182325,0.821359378462206
"58","LGALS3BP","week24 - week0",-0.379403246753247,0.283055978245041,82,-1.34038238339131,0.183823051938388,0.836903694877573
"59","LGALS3BP","week52 - week0",-0.785399350649352,0.283055978245041,82,-2.7747138764525,0.006840624143151,0.208068984354176
"60","LGALS3BP","week52 - week24",-0.405996103896105,0.283055978245041,82,-1.43433149306119,0.155280414471851,0.821359378462206
"61","COL5A1","week24 - week0",-0.260375541125539,0.145065940662093,82,-1.79487714302312,0.0763580704046174,0.728787311252389
"62","COL5A1","week52 - week0",-0.323448051948051,0.145065940662093,82,-2.22966225202006,0.0285039540234018,0.371569400662202
"63","COL5A1","week52 - week24",-0.063072510822512,0.145065940662093,82,-0.434785108996942,0.664860512597678,0.924543568839989
"64","C1QTNF9","week24 - week0",-0.118284848484846,0.115039915469148,82,-1.02820701842891,0.306875907930557,0.853267848645464
"65","C1QTNF9","week52 - week0",-0.105602813852813,0.115039915469148,82,-0.917966719830685,0.361328490654677,0.925370007894372
"66","C1QTNF9","week52 - week24",0.0126820346320333,0.115039915469148,82,0.110240298598224,0.912488164979947,0.971015102675453
"67","ECM1","week24 - week0",-0.231510822510824,0.295129150829807,82,-0.784439022237859,0.435042852145105,0.87154806974561
"68","ECM1","week52 - week0",-0.744530519480522,0.295129150829807,82,-2.52272782064104,0.0135776765709857,0.280800721681016
"69","ECM1","week52 - week24",-0.513019696969698,0.295129150829807,82,-1.73828879840318,0.0859135562070514,0.821359378462206
"70","HPCAL1","week24 - week0",-0.188760606060606,0.236528509823333,82,-0.798045893924562,0.427148987888277,0.87154806974561
"71","HPCAL1","week52 - week0",0.190935281385282,0.236528509823333,82,0.807240030083033,0.421863564888915,0.936315691338011
"72","HPCAL1","week52 - week24",0.379695887445888,0.236528509823333,82,1.60528592400759,0.112275505290547,0.821359378462206
"73","MICB_MICA","week24 - week0",0.0105136363636335,0.189716103502567,82,0.0554177329679937,0.955940473636976,0.994695336947633
"74","MICB_MICA","week52 - week0",-0.00926212121212617,0.189716103502567,82,-0.0488209542633837,0.961180700612562,0.989292669723712
"75","MICB_MICA","week52 - week24",-0.0197757575757597,0.189716103502567,82,-0.104238687231377,0.917234470669117,0.974319245549128
"76","CD160","week24 - week0",0.00635064935064548,0.223368355573831,82,0.028431284880666,0.977387254590525,0.995622722354238
"77","CD160","week52 - week0",0.0809043290043267,0.223368355573831,82,0.362201390597538,0.718133333010103,0.989292669723712
"78","CD160","week52 - week24",0.0745536796536813,0.223368355573831,82,0.333770105716872,0.739405086720793,0.954091476599915
"79","C1QTNF5","week24 - week0",-0.190437878787879,0.136276726635068,82,-1.39743508293861,0.166052400697484,0.836903694877573
"80","C1QTNF5","week52 - week0",-0.181930952380953,0.136276726635068,82,-1.3350111708226,0.185567306199389,0.816048997141891
"81","C1QTNF5","week52 - week24",0.00850692640692559,0.136276726635068,82,0.0624239121160143,0.950377162764467,0.984078480592994
"82","TLR3","week24 - week0",-0.0840482683982723,0.102732628436074,82,-0.81812633121299,0.415656126278515,0.87154806974561
"83","TLR3","week52 - week0",0.0694846320346311,0.102732628436074,82,0.676363810528497,0.500713049111406,0.989292669723712
"84","TLR3","week52 - week24",0.153532900432903,0.102732628436074,82,1.49449014174149,0.138885976605281,0.821359378462206
"85","CXCL1","week24 - week0",-1.26845497835498,0.586105510199825,82,-2.16420926997004,0.0333570681290731,0.664532756054073
"86","CXCL1","week52 - week0",-0.259678138528137,0.586105510199824,82,-0.443056982077516,0.658891196172234,0.989292669723712
"87","CXCL1","week52 - week24",1.00877683982684,0.586105510199825,82,1.72115228789252,0.0889942516765523,0.821359378462206
"88","CCL22","week24 - week0",-0.497999567099567,0.23799602081849,82,-2.09247014041201,0.0394886462671829,0.664532756054073
"89","CCL22","week52 - week0",-0.440312987012987,0.23799602081849,82,-1.85008549932352,0.0679032257902624,0.538797335074908
"90","CCL22","week52 - week24",0.0576865800865801,0.23799602081849,82,0.242384641088496,0.809087343837416,0.961944236158492
"91","LATS1","week24 - week0",-0.355952813852815,0.279458353011036,82,-1.2737240093831,0.206359815175292,0.836903694877573
"92","LATS1","week52 - week0",-0.271549134199135,0.279458353011036,82,-0.971698041133205,0.33405841507455,0.916071137979956
"93","LATS1","week52 - week24",0.0844036796536796,0.279458353011036,82,0.302025968249897,0.763396972830447,0.954091476599915
"94","AFAP1","week24 - week0",-0.27094696969697,0.190759755587153,82,-1.42035708141376,0.159294936615525,0.836903694877573
"95","AFAP1","week52 - week0",-0.0977086580086593,0.190759755587153,82,-0.512207921990228,0.609882351203045,0.989292669723712
"96","AFAP1","week52 - week24",0.173238311688311,0.190759755587153,82,0.908149159423529,0.366460727496321,0.821359378462206
"97","SYAP1","week24 - week0",-0.195942857142857,0.296168985629794,82,-0.661591411153975,0.510087959413115,0.920626399316496
"98","SYAP1","week52 - week0",0.0373664502164511,0.296168985629794,82,0.126165979658513,0.899909378453781,0.989292669723712
"99","SYAP1","week52 - week24",0.233309307359308,0.296168985629794,82,0.787757390812488,0.433109873052077,0.864056586634932
"100","EPHA1","week24 - week0",0.338587662337662,0.262517396029531,82,1.28977228731757,0.200755530263371,0.836903694877573
"101","EPHA1","week52 - week0",0.036578354978354,0.262517396029531,82,0.139336880266172,0.889525601412664,0.989292669723712
"102","EPHA1","week52 - week24",-0.302009307359308,0.262517396029531,82,-1.1504354070514,0.253308499504565,0.821359378462206
"103","CSF2RB","week24 - week0",-0.24832077922078,0.217827230052564,82,-1.13998961085286,0.257609554518326,0.853267848645464
"104","CSF2RB","week52 - week0",-0.000526839826840514,0.217827230052564,82,-0.00241861325929445,0.998076102073351,0.998628989242067
"105","CSF2RB","week52 - week24",0.24779393939394,0.217827230052564,82,1.13757099759357,0.258612731904212,0.821359378462206
"106","NPPC","week24 - week0",-0.197716883116884,0.267334794290657,82,-0.739585296562326,0.461663746572575,0.891081481134704
"107","NPPC","week52 - week0",-0.455709740259742,0.267334794290657,82,-1.70464058548352,0.0920477915355738,0.625226630840529
"108","NPPC","week52 - week24",-0.257992857142858,0.267334794290657,82,-0.965055288921193,0.337354662803941,0.821359378462206
"109","CHRDL1","week24 - week0",-0.200997402597404,0.17166936299014,82,-1.17084026582512,0.245054278316513,0.853267848645464
"110","CHRDL1","week52 - week0",-0.283915800865802,0.17166936299014,82,-1.65385247501681,0.101980920237304,0.655247480533601
"111","CHRDL1","week52 - week24",-0.0829183982683981,0.17166936299014,82,-0.483012209191692,0.630374180588251,0.920041313064554
"112","GCHFR","week24 - week0",-0.399805411255413,0.324191278787931,82,-1.23323925538708,0.221010098943374,0.849144064361384
"113","GCHFR","week52 - week0",-0.0624662337662339,0.324191278787931,82,-0.192683264027889,0.8476834511479,0.989292669723712
"114","GCHFR","week52 - week24",0.337339177489179,0.324191278787931,82,1.04055599135919,0.301140039548738,0.821359378462206
"115","CCL13","week24 - week0",-0.169716017316018,0.146932826043806,82,-1.15505855216737,0.25142126778901,0.853267848645464
"116","CCL13","week52 - week0",-0.00025324675324688,0.146932826043806,82,-0.00172355463422026,0.998628989242067,0.998628989242067
"117","CCL13","week52 - week24",0.169462770562771,0.146932826043806,82,1.15333499753315,0.252123675463598,0.821359378462206
"118","TGFB1","week24 - week0",-0.141664718614721,0.108207462319745,82,-1.30919546191844,0.19412494556086,0.836903694877573
"119","TGFB1","week52 - week0",0.0724313852813842,0.108207462319745,82,0.669375140388699,0.505136596887349,0.989292669723712
"120","TGFB1","week52 - week24",0.214096103896105,0.108207462319745,82,1.97857060230714,0.0512216502812828,0.821359378462206
"121","CKMT1A_CKMT1B","week24 - week0",0.0356683982683991,0.247294128151442,82,0.144234715700795,0.885669026845567,0.978121618150172
"122","CKMT1A_CKMT1B","week52 - week0",0.0403402597402591,0.247294128151442,82,0.163126638071871,0.870820085975679,0.989292669723712
"123","CKMT1A_CKMT1B","week52 - week24",0.00467186147186007,0.247294128151442,82,0.0188919223710765,0.984973216472798,0.993928994766839
"124","GLA","week24 - week0",0.142819047619048,0.343179707268875,82,0.416164023087622,0.678377206663568,0.94553529381538
"125","GLA","week52 - week0",0.302475324675324,0.343179707268875,82,0.881390473470916,0.380682736670695,0.931734332087105
"126","GLA","week52 - week24",0.159656277056277,0.343179707268875,82,0.465226450383294,0.643002453906166,0.920041313064554
"127","HGFAC","week24 - week0",-0.0752731601731621,0.112902349853915,82,-0.666710305592031,0.506828835848663,0.920626399316496
"128","HGFAC","week52 - week0",-0.211799783549785,0.112902349853915,82,-1.87595549449443,0.0642196543190327,0.532731223328339
"129","HGFAC","week52 - week24",-0.136526623376623,0.112902349853915,82,-1.2092451889024,0.23004369658251,0.821359378462206
"130","TYRP1","week24 - week0",-0.359382683982687,0.197414876972017,82,-1.82044377553992,0.0723397449291325,0.728787311252389
"131","TYRP1","week52 - week0",-0.224826839826841,0.197414876972016,82,-1.13885459533382,0.258079986360301,0.86556206373234
"132","TYRP1","week52 - week24",0.134555844155846,0.197414876972017,82,0.681589180206103,0.497419312309344,0.88134975239277
"133","ANXA11","week24 - week0",-0.18145064935065,0.0898311124802377,82,-2.01990874142372,0.0466583251812869,0.709595362132072
"134","ANXA11","week52 - week0",-0.127908225108225,0.0898311124802377,82,-1.42387444145661,0.158277027054196,0.775451206372905
"135","ANXA11","week52 - week24",0.053542424242425,0.0898311124802377,82,0.596034299967107,0.552794066978995,0.908811914527359
"136","MAP2K6","week24 - week0",0.14885303030303,0.206177996199021,82,0.721963706346939,0.472370591613714,0.900340814302901
"137","MAP2K6","week52 - week0",0.167095887445887,0.20617799619902,82,0.810444812377514,0.420030451929526,0.936315691338011
"138","MAP2K6","week52 - week24",0.0182428571428569,0.20617799619902,82,0.0884811060305746,0.929710039045759,0.975341137715443
"139","IL36G","week24 - week0",-0.280297402597404,0.207214384231015,82,-1.35269278548207,0.179872045450805,0.836903694877573
"140","IL36G","week52 - week0",-0.634869696969697,0.207214384231015,82,-3.06383024192908,0.00295669542941717,0.126963980204384
"141","IL36G","week52 - week24",-0.354572294372293,0.207214384231015,82,-1.71113745644701,0.0908362359950416,0.821359378462206
"142","SPINK4","week24 - week0",-0.0635735930735975,0.203349230820729,82,-0.31263257213716,0.755353520154448,0.970504567550235
"143","SPINK4","week52 - week0",-0.105003030303034,0.203349230820729,82,-0.516367973850877,0.606987181960415,0.989292669723712
"144","SPINK4","week52 - week24",-0.0414294372294364,0.203349230820729,82,-0.203735401713717,0.83906504121552,0.970683670495244
"145","POF1B","week24 - week0",-0.0218989177489196,0.201903906404725,82,-0.108462080495968,0.913894124911321,0.98726931229402
"146","POF1B","week52 - week0",-0.167846969696971,0.201903906404725,82,-0.831321061022537,0.408206505735688,0.936315691338011
"147","POF1B","week52 - week24",-0.145948051948051,0.201903906404725,82,-0.722858980526568,0.471823286950207,0.874190353994038
"148","LEG1","week24 - week0",-0.162372727272729,0.223171887622663,82,-0.727568014961038,0.468950397961344,0.898513885857694
"149","LEG1","week52 - week0",-0.357030303030306,0.223171887622663,82,-1.59979962903737,0.113489142449647,0.668702665676293
"150","LEG1","week52 - week24",-0.194657575757577,0.223171887622663,82,-0.87223161407633,0.385628873816552,0.836730856509649
"151","CD200","week24 - week0",-0.0896242424242427,0.102350644220947,82,-0.875658801235958,0.383773397370353,0.865582065676754
"152","CD200","week52 - week0",-0.121890692640693,0.102350644220947,82,-1.19091280341689,0.237123781930168,0.860602741638164
"153","CD200","week52 - week24",-0.0322664502164502,0.102350644220947,82,-0.315254002180931,0.753369691877164,0.954091476599915
"154","GP5","week24 - week0",0.0769536796536799,0.0958587389253254,82,0.802782099122203,0.424421398658119,0.87154806974561
"155","GP5","week52 - week0",0.0891722943722943,0.0958587389253253,82,0.930246896339417,0.354973842080882,0.925370007894372
"156","GP5","week52 - week24",0.0122186147186145,0.0958587389253253,82,0.127464797217214,0.898884600644539,0.970683670495244
"157","YWHAQ","week24 - week0",-0.312062987012988,0.282275658123608,82,-1.10552567333432,0.272164966238049,0.853267848645464
"158","YWHAQ","week52 - week0",0.0143482683982688,0.282275658123607,82,0.0508306968218483,0.959584046945969,0.989292669723712
"159","YWHAQ","week52 - week24",0.326411255411257,0.282275658123608,82,1.15635637015616,0.250893280743443,0.821359378462206
"160","ADAM12","week24 - week0",0.174661038961038,0.206756345304294,82,0.84476749046797,0.400698698633712,0.87154806974561
"161","ADAM12","week52 - week0",-0.173029004329006,0.206756345304294,82,-0.836873973924962,0.405095749135707,0.936315691338011
"162","ADAM12","week52 - week24",-0.347690043290044,0.206756345304294,82,-1.68164146439293,0.0964433639762961,0.821359378462206
"163","C1R","week24 - week0",-0.102167532467533,0.170790349014276,82,-0.59820436609678,0.551352315330278,0.939284725775812
"164","C1R","week52 - week0",-0.381063203463204,0.170790349014276,82,-2.2311752722711,0.0283995025077421,0.371569400662202
"165","C1R","week52 - week24",-0.278895670995671,0.170790349014276,82,-1.63297090617432,0.106309396761848,0.821359378462206
"166","RICTOR","week24 - week0",-0.186056709956706,0.210480087895943,82,-0.883963475199085,0.379300387258457,0.865582065676754
"167","RICTOR","week52 - week0",-0.0436376623376593,0.210480087895943,82,-0.20732442091735,0.836270508121704,0.989292669723712
"168","RICTOR","week52 - week24",0.142419047619047,0.210480087895943,82,0.676639054281735,0.500539259870772,0.882593380931555
"169","TNF","week24 - week0",-1.39006017316017,0.715277591121465,82,-1.94338560359585,0.0554003886829554,0.728787311252389
"170","TNF","week52 - week0",-0.739401948051947,0.715277591121464,82,-1.03372726509251,0.304302807870741,0.902742473418827
"171","TNF","week52 - week24",0.650658225108226,0.715277591121465,82,0.909658338503344,0.36566878974752,0.821359378462206
"172","APOA4","week24 - week0",-0.168196969696971,0.27139793857272,82,-0.619742989138081,0.537145340170729,0.930251448924731
"173","APOA4","week52 - week0",-0.518741774891776,0.27139793857272,82,-1.91136962063837,0.0594507413387039,0.53146561081171
"174","APOA4","week52 - week24",-0.350544805194805,0.27139793857272,82,-1.29162663150029,0.200115326866207,0.821359378462206
"175","F2","week24 - week0",-0.218806709956711,0.210439563477013,82,-1.03976032995626,0.301507403448897,0.853267848645464
"176","F2","week52 - week0",-0.376309307359309,0.210439563477013,82,-1.78820608226749,0.0774365430970537,0.578213781275631
"177","F2","week52 - week24",-0.157502597402598,0.210439563477013,82,-0.74844575231122,0.456332723269325,0.870095040906987
"178","RPA2","week24 - week0",-0.262818614718615,0.282843995217021,82,-0.929199909359781,0.355512810998747,0.865582065676754
"179","RPA2","week52 - week0",0.0845359307359315,0.282843995217021,82,0.298878293919829,0.765789050695258,0.989292669723712
"180","RPA2","week52 - week24",0.347354545454546,0.282843995217021,82,1.22807820327961,0.222931007313809,0.821359378462206
"181","TNFRSF4","week24 - week0",-0.244846320346322,0.176261071624152,82,-1.38911171984939,0.168559773583182,0.836903694877573
"182","TNFRSF4","week52 - week0",-0.229974675324676,0.176261071624152,82,-1.30473889217614,0.195631648570372,0.825497707840298
"183","TNFRSF4","week52 - week24",0.0148716450216458,0.176261071624152,82,0.0843728276732433,0.932965660242055,0.975737724894985
"184","SIGLEC10","week24 - week0",-0.355933549783551,0.187104435676218,82,-1.90232555683228,0.060639255898177,0.728787311252389
"185","SIGLEC10","week52 - week0",-0.21183354978355,0.187104435676218,82,-1.1321674390987,0.260863939176744,0.86556206373234
"186","SIGLEC10","week52 - week24",0.144100000000001,0.187104435676218,82,0.770158117733586,0.443419270296885,0.870095040906987
"187","S100A13","week24 - week0",-0.0472735930735947,0.115049286189322,82,-0.410898621272649,0.682218694514941,0.94553529381538
"188","S100A13","week52 - week0",-0.132837445887446,0.115049286189322,82,-1.15461338603051,0.251602554965396,0.86556206373234
"189","S100A13","week52 - week24",-0.0855638528138512,0.115049286189322,82,-0.743714764757862,0.459174795289318,0.870095040906987
"190","LPA","week24 - week0",-0.621048268398275,0.466644925735947,82,-1.33087972063302,0.186917417114058,0.836903694877573
"191","LPA","week52 - week0",-1.13055151515152,0.466644925735946,82,-2.42272325873581,0.0176076755581315,0.313502516035024
"192","LPA","week52 - week24",-0.509503246753246,0.466644925735946,82,-1.09184353810278,0.278099516987745,0.821359378462206
"193","OSM","week24 - week0",-0.762586363636362,0.569729025784911,82,-1.33850713079916,0.184430613512888,0.836903694877573
"194","OSM","week52 - week0",-0.34590238095238,0.569729025784911,82,-0.607134910277449,0.545438914854205,0.989292669723712
"195","OSM","week52 - week24",0.416683982683982,0.569729025784911,82,0.731372220521712,0.466636742086309,0.874190353994038
"196","MAPK9","week24 - week0",-0.460370779220778,0.266636039054392,82,-1.72658872691574,0.0880072532891889,0.783479206111072
"197","MAPK9","week52 - week0",-0.150601948051947,0.266636039054392,82,-0.564822177024708,0.57373668891814,0.989292669723712
"198","MAPK9","week52 - week24",0.309768831168831,0.266636039054392,82,1.16176654989103,0.248700766867743,0.821359378462206
"199","NUDC","week24 - week0",-0.0242207792207792,0.254561586059435,82,-0.095147031395083,0.924430172749801,0.988043962089831
"200","NUDC","week52 - week0",0.286312337662338,0.254561586059435,82,1.12472719114615,0.263986196722182,0.86556206373234
"201","NUDC","week52 - week24",0.310533116883117,0.254561586059435,82,1.21987422254124,0.226009468718175,0.821359378462206
"202","CCL26","week24 - week0",-0.44192532467532,0.385811385030759,82,-1.14544397034859,0.255357328122693,0.853267848645464
"203","CCL26","week52 - week0",-0.386353896103896,0.385811385030759,82,-1.0014061562053,0.319576462228178,0.910336885873302
"204","CCL26","week52 - week24",0.0555714285714239,0.385811385030759,82,0.144037814143285,0.88582401533593,0.970683670495244
"205","SCRIB","week24 - week0",-0.252342207792208,0.206883309671856,82,-1.21973207114898,0.226063080589415,0.853267848645464
"206","SCRIB","week52 - week0",0.00842640692640642,0.206883309671856,82,0.0407302403454963,0.96760996110218,0.989292669723712
"207","SCRIB","week52 - week24",0.260768614718614,0.206883309671856,82,1.26046231149447,0.211077624762307,0.821359378462206
"208","GMPR2","week24 - week0",-0.39126277056277,0.404786099172017,82,-0.966591420414613,0.336590521885153,0.865582065676754
"209","GMPR2","week52 - week0",0.101466883116884,0.404786099172016,82,0.250667904170704,0.802697898733632,0.989292669723712
"210","GMPR2","week52 - week24",0.492729653679654,0.404786099172017,82,1.21725932458532,0.226997146954221,0.821359378462206
"211","METAP1D","week24 - week0",-0.505062770562771,0.353718663382479,82,-1.427865766915,0.15712803725896,0.836903694877573
"212","METAP1D","week52 - week0",-0.0836803030303023,0.353718663382479,82,-0.236573049977343,0.813577998001929,0.989292669723712
"213","METAP1D","week52 - week24",0.421382467532469,0.353718663382479,82,1.19129271693765,0.236975482919637,0.821359378462206
"214","CCL24","week24 - week0",-0.550025324675324,0.158499115687609,82,-3.47021068407339,0.000831925300935466,0.0669964480625874
"215","CCL24","week52 - week0",-0.432384848484848,0.158499115687609,82,-2.72799533681343,0.0077931334423625,0.218807208189409
"216","CCL24","week52 - week24",0.117640476190476,0.158499115687609,82,0.742215347259967,0.460077651767256,0.870095040906987
"217","PRDX3","week24 - week0",-0.418612770562772,0.291774723575463,82,-1.43471225140071,0.155172136238071,0.836903694877573
"218","PRDX3","week52 - week0",0.0819696969696962,0.291774723575463,82,0.280934880051376,0.779467986054863,0.989292669723712
"219","PRDX3","week52 - week24",0.500582467532468,0.291774723575463,82,1.71564713145208,0.0900029619979466,0.821359378462206
"220","LHPP","week24 - week0",-0.509372294372295,0.408741858819253,82,-1.24619557156132,0.216241151113563,0.839659788898411
"221","LHPP","week52 - week0",-0.153583982683982,0.408741858819253,82,-0.375748114293078,0.708074472966088,0.989292669723712
"222","LHPP","week52 - week24",0.355788311688314,0.408741858819253,82,0.870447457268242,0.386597020208969,0.836730856509649
"223","PGF","week24 - week0",-0.079299567099568,0.120412535254216,82,-0.658565712715459,0.512019613866435,0.920626399316496
"224","PGF","week52 - week0",0.006720562770562,0.120412535254216,82,0.0558128167999577,0.955626693496507,0.989292669723712
"225","PGF","week52 - week24",0.08602012987013,0.120412535254216,82,0.714378529515417,0.47702187146937,0.877143491618741
"226","VAMP8","week24 - week0",-0.124974025974025,0.156568965306503,82,-0.798204329506638,0.427057576710243,0.87154806974561
"227","VAMP8","week52 - week0",0.0219164502164507,0.156568965306503,82,0.13997953025714,0.889019422493921,0.989292669723712
"228","VAMP8","week52 - week24",0.146890476190476,0.156568965306503,82,0.938183859763778,0.350905141843157,0.821359378462206
"229","REPS1","week24 - week0",0.11786471861472,0.325551012620856,82,0.362046849941726,0.71824837573976,0.958539879872075
"230","REPS1","week52 - week0",-0.195583116883116,0.325551012620856,82,-0.600775636692295,0.549646451140348,0.989292669723712
"231","REPS1","week52 - week24",-0.313447835497836,0.325551012620856,82,-0.96282248663402,0.33846738219889,0.821359378462206
"232","NCR1","week24 - week0",-0.160088311688314,0.14757088031015,82,-1.08482318023621,0.281179135412305,0.853267848645464
"233","NCR1","week52 - week0",-0.187305627705629,0.14757088031015,82,-1.26925872714162,0.207939540750897,0.834043212901948
"234","NCR1","week52 - week24",-0.0272173160173151,0.14757088031015,82,-0.184435546905409,0.854127154365322,0.970683670495244
"235","ALDH3A1","week24 - week0",0.153595887445886,0.219537602732471,82,0.6996336187248,0.486136172660818,0.914750880192837
"236","ALDH3A1","week52 - week0",-0.0105967532467525,0.219537602732471,82,-0.0482685112475505,0.961619620791163,0.989292669723712
"237","ALDH3A1","week52 - week24",-0.164192640692639,0.219537602732471,82,-0.747902129972351,0.45665878344678,0.870095040906987
"238","ITGAL","week24 - week0",-0.360754978354978,0.536008196448754,82,-0.673040040702938,0.502814250712606,0.920626399316496
"239","ITGAL","week52 - week0",0.30913722943723,0.536008196448754,82,0.576739742946797,0.565695201095827,0.989292669723712
"240","ITGAL","week52 - week24",0.669892207792209,0.536008196448754,82,1.24977978364973,0.214935296448432,0.821359378462206
"241","MEGF10","week24 - week0",-0.174340692640694,0.10746650869196,82,-1.62227930136281,0.108582380515733,0.817190982494432
"242","MEGF10","week52 - week0",-0.117318614718616,0.10746650869196,82,-1.09167605932835,0.278172711552798,0.887628358681639
"243","MEGF10","week52 - week24",0.0570220779220783,0.10746650869196,82,0.530603242034457,0.597127853325797,0.916473752585181
"244","IRAK4","week24 - week0",-0.235701298701299,0.287628180658147,82,-0.819465249065548,0.414896478245683,0.87154806974561
"245","IRAK4","week52 - week0",0.0846114718614721,0.287628180658147,82,0.294169617413235,0.769371656596852,0.989292669723712
"246","IRAK4","week52 - week24",0.320312770562771,0.287628180658147,82,1.11363486647878,0.26868960289735,0.821359378462206
"247","RABEP1","week24 - week0",-0.341412770562769,0.315254157384492,82,-1.08297626713412,0.281993222281365,0.853267848645464
"248","RABEP1","week52 - week0",0.0342292207792221,0.315254157384491,82,0.108576588055825,0.913803580434639,0.989292669723712
"249","RABEP1","week52 - week24",0.375641991341991,0.315254157384492,82,1.19155285518995,0.236873976622688,0.821359378462206
"250","KYNU","week24 - week0",-0.0639409090909087,0.205486072632243,82,-0.311169064997136,0.756461779364498,0.970504567550235
"251","KYNU","week52 - week0",0.231895670995673,0.205486072632243,82,1.12852257101967,0.262390222585931,0.86556206373234
"252","KYNU","week52 - week24",0.295836580086581,0.205486072632243,82,1.4396916360168,0.15376149121178,0.821359378462206
"253","LRG1","week24 - week0",-0.292734415584417,0.28787912097282,82,-1.01686574071503,0.31220824039558,0.858575812077911
"254","LRG1","week52 - week0",-0.591113419913422,0.28787912097282,82,-2.05333897753992,0.0432271019333445,0.450796920162022
"255","LRG1","week52 - week24",-0.298379004329005,0.28787912097282,82,-1.0364732368249,0.303028303187411,0.821359378462206
"256","BCR","week24 - week0",0.096943506493507,0.20738680535039,82,0.467452624720826,0.641415958072578,0.94553529381538
"257","BCR","week52 - week0",0.289777056277056,0.20738680535039,82,1.39727817200069,0.166099403707802,0.792005903782368
"258","BCR","week52 - week24",0.192833549783549,0.20738680535039,82,0.929825547279865,0.355190681349948,0.821359378462206
"259","MLN","week24 - week0",0.136156060606059,0.265728268467804,82,0.512388318304026,0.609756675696535,0.939634152089483
"260","MLN","week52 - week0",0.011661904761904,0.265728268467804,82,0.0438865794337457,0.965101507528571,0.989292669723712
"261","MLN","week52 - week24",-0.124494155844155,0.265728268467804,82,-0.46850173887028,0.640668878001558,0.920041313064554
"262","IL1B","week24 - week0",-1.80407012987012,1.25988941284839,82,-1.43192736717379,0.155965437604906,0.836903694877573
"263","IL1B","week52 - week0",-0.485049783549779,1.25988941284839,82,-0.384993935660723,0.701238698014803,0.989292669723712
"264","IL1B","week52 - week24",1.31902034632034,1.25988941284839,82,1.04693343151306,0.298206490388325,0.821359378462206
"265","CST1","week24 - week0",-0.492100865800865,0.359703924691971,82,-1.36807199482817,0.175026822972331,0.836903694877573
"266","CST1","week52 - week0",-0.327208874458875,0.359703924691971,82,-0.909661674498207,0.365667040398846,0.925370007894372
"267","CST1","week52 - week24",0.16489199134199,0.359703924691971,82,0.45841032032996,0.647870301374364,0.920041313064554
"268","TLR4","week24 - week0",-0.0796867965367959,0.230659181334011,82,-0.34547420170283,0.730622597935019,0.962012827338402
"269","TLR4","week52 - week0",0.198206926406926,0.230659181334011,82,0.859306467926407,0.392676620094914,0.936009948666461
"270","TLR4","week52 - week24",0.277893722943722,0.230659181334011,82,1.20478066962924,0.231753659616797,0.821359378462206
"271","WNT9A","week24 - week0",0.155209307359306,0.177399498223127,82,0.874914015619642,0.384176149697628,0.865582065676754
"272","WNT9A","week52 - week0",-0.0146805194805204,0.177399498223127,82,-0.0827540079175183,0.934248817078758,0.989292669723712
"273","WNT9A","week52 - week24",-0.169889826839826,0.177399498223127,82,-0.95766802353716,0.34104526697433,0.821359378462206
"274","DBH","week24 - week0",0.00109632034631862,0.122739087990203,82,0.00893212068193083,0.992894988868336,0.995622722354238
"275","DBH","week52 - week0",-0.072751948051947,0.122739087990203,82,-0.592736586553047,0.554988605520428,0.989292669723712
"276","DBH","week52 - week24",-0.0738482683982657,0.122739087990203,82,-0.601668707234978,0.549054579730244,0.908811914527359
"277","SEMA3G","week24 - week0",-0.428610606060605,0.151602333073164,82,-2.82720323211488,0.00589833002595299,0.296623150505434
"278","SEMA3G","week52 - week0",-0.298562987012987,0.151602333073164,82,-1.96938253495677,0.0522860869800484,0.495699266174485
"279","SEMA3G","week52 - week24",0.130047619047618,0.151602333073164,82,0.857820697158114,0.393491837857135,0.847342305710056
"280","PLG","week24 - week0",-0.117992640692641,0.233115316914701,82,-0.506155675458323,0.614105501652325,0.941680092178103
"281","PLG","week52 - week0",-0.509554978354981,0.233115316914701,82,-2.18584941178031,0.0316782787532156,0.386061699416008
"282","PLG","week52 - week24",-0.391562337662339,0.233115316914701,82,-1.67969373632199,0.0968233385539075,0.821359378462206
"283","SSBP1","week24 - week0",-0.291551082251083,0.466090280692946,82,-0.62552491293667,0.533363701146438,0.927036909135475
"284","SSBP1","week52 - week0",0.254138528138528,0.466090280692946,82,0.545256012978206,0.587057535302933,0.989292669723712
"285","SSBP1","week52 - week24",0.545689610389611,0.466090280692946,82,1.17078092591488,0.245078000716678,0.821359378462206
"286","C9","week24 - week0",-0.379835281385283,0.229982481892264,82,-1.65158353914633,0.102444212533552,0.791659460123049
"287","C9","week52 - week0",-0.219333549783551,0.229982481892264,82,-0.953696768462121,0.343040106968914,0.916071137979956
"288","C9","week52 - week24",0.160501731601732,0.229982481892264,82,0.697886770684209,0.487222275143435,0.877166347541417
"289","IL15RA","week24 - week0",-0.0979545454545465,0.165502726510993,82,-0.591860614743648,0.555572269010929,0.939284725775812
"290","IL15RA","week52 - week0",0.0963564935064929,0.165502726510993,82,0.582204870806721,0.562026080253894,0.989292669723712
